place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJ_1-_kBaJsUcRIdH9mw21i4c,2020-04-28,1,11,25,53
ChIJLa2XejmIsUcR4WXfbn6ZKFU,2020-04-28,1,11,15,45
ChIJgUXpYO-IsUcRmcBGjoGpMVo,2020-04-28,1,11,42,63
ChIJK6WQjyeIsUcRIMYNiPe5U6A,2020-04-28,1,11,34,58
ChIJI8OyRCmJsUcRmykxR4pps8s,2020-04-28,1,11,35,51
ChIJrydeyMmIsUcR9n0lKhEMCPE,2020-04-28,1,11,43,60
ChIJLVpNFteIsUcRuioQtaLrogg,2020-04-28,1,11,46,45
ChIJY6204TuIsUcRUQute7NxN38,2020-04-28,1,11,30,58
ChIJH6zKhlOIsUcRxxtblmacEzQ,2020-04-28,1,11,39,55
ChIJl-GQDT-JsUcRqpfwq6Spdi8,2020-04-28,1,11,42,50
ChIJhW1q50KJsUcRC9GHJVrg8YY,2020-04-28,1,11,25,42
ChIJm-9XSJeIsUcRtjMdg-QWPmg,2020-04-28,1,11,26,52
ChIJb3BlFMeOsUcRGXdwYW3dJ2M,2020-04-28,1,11,42,71
ChIJS7_iOVGJsUcRJ-o8xtOF9_w,2020-04-28,1,11,41,42
ChIJ736D9M2OsUcR9yKym-kZbN0,2020-04-28,1,11,37,36
ChIJh3sCEsuOsUcRCMhfUo3m-pM,2020-04-28,1,11,25,42
ChIJtXo5ldWIsUcRG1sWIPfjFd4,2020-04-28,1,11,41,46
ChIJv6TjLrWOsUcR6BovGJMf68U,2020-04-28,1,11,19,46
ChIJFQh-skiJsUcRng8VjxUEmFc,2020-04-28,1,11,39,49
ChIJmeqI_FaJsUcRAVeU30rG5I8,2020-04-28,1,11,31,45
ChIJizvL0U-JsUcRIyFcecdbTZI,2020-04-28,1,11,46,64
ChIJb5fBOS6JsUcR0tOEh-EyX-w,2020-04-28,1,11,31,55
ChIJy-OuNMaIsUcRBRfLca4WqiA,2020-04-28,1,11,16,33
ChIJ1QQ9WdCOsUcRben-SwLwQHs,2020-04-28,1,11,34,42
ChIJrWFBWUuPsUcR6zGFyGp4_10,2020-04-28,1,11,52,50
ChIJ2VsM-VmIsUcRDBN6b9uHvZs,2020-04-28,1,11,35,58
ChIJKW2sCL2IsUcRFznvoe-MNSE,2020-04-28,1,11,32,25
ChIJ1wvMKkSIsUcRJkx58AKjvdU,2020-04-28,1,11,33,50
ChIJ00KljPeIsUcRwrcHMYBoIYg,2020-04-28,1,11,12,54
ChIJYxF0rOqIsUcRk5XxwBQRPyo,2020-04-28,1,11,21,62
ChIJ_Ztx1YCJsUcRqzTn0-B6vQk,2020-04-28,1,11,57,62
ChIJv8ORsUuJsUcRYwBU97GOGxI,2020-04-28,1,11,23,65
ChIJr6gfhw2JsUcR3UoeXRp2nb8,2020-04-28,1,11,17,38
ChIJoW56OruOsUcR-jyBM45tcVU,2020-04-28,1,11,29,48
ChIJZfo5_lmIsUcR_eiy4SoI5-I,2020-04-28,1,11,29,37
ChIJ_TB1YzmIsUcRiqLRfOeueb8,2020-04-28,1,11,34,51
ChIJy-OuNMaIsUcRdAJT2TnzHcg,2020-04-28,1,11,45,51
ChIJo8JYEkuPsUcRgp_xG2rxoJE,2020-04-28,1,11,26,58
