city,city_subunit,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Dortmund,,51.5135872,7.465298100000001,Bahnhöfe,"train_station,transit_station,point_of_interest,establishment",ChIJ973B0NwZuUcR1kGepQp4Heg,Dortmund Möllerbrücke,"44139 Dortmund, Germany",51.50706779999999,7.451265999999999
Dortmund,,51.5135872,7.465298100000001,Bahnhöfe,"transit_station,train_station,point_of_interest,establishment",ChIJ8Sr5ZQgXuUcR0qhd5SXbRGk,Hörde Bf,"44263 Dortmund, Germany",51.48794780000001,7.4993823
Dortmund,,51.5135872,7.465298100000001,Bahnhöfe,"train_station,transit_station,point_of_interest,establishment",ChIJb6jU8dsPuUcRYhp-n1r_Xik,Lünen Hbf,"Münsterstraße 50, 44534 Lünen, Germany",51.6172446,7.529269200000001
Dortmund,,51.5135872,7.465298100000001,Bahnhöfe,"transit_station,bus_station,train_station,point_of_interest,establishment",ChIJl3swqv8VuUcRAiK7UyTG0aQ,Schwerte (Ruhr),"58239 Schwerte, Germany",51.44211120000001,7.559447800000001
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJ6dx8B6kQuUcR6LTnyrTb7v0,BAUHAUS,"Bornstraße 333, 44145 Dortmund, Germany",51.5368565,7.476615
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,home_goods_store,point_of_interest,store,establishment",ChIJxy08hqEWuUcRn8Hk3faKHxs,BAUHAUS,"Eggensteinstraße 7, 44287 Dortmund, Germany",51.50501620000001,7.5666411
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJLULmD4EYuUcR2TSGMKGcpkQ,BAUHAUS Witten,"Brauckstraße 20, 58454 Witten, Germany",51.4546145,7.393726999999999
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJGajrPTkTuUcRN91ZlbL5QMw,Baumarkt HERBRÜGGER Unna,"Hansastraße 83, 59425 Unna, Germany",51.54194,7.673500000000001
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,home_goods_store,general_contractor,point_of_interest,store,establishment",ChIJjf9Ha0QTuUcRsfAbXZcbXmM,Globus Baumarkt Unna,"Hans-Böckler-Straße 3, 59423 Unna, Germany",51.53174,7.669819999999999
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJQ5IsVrwXuUcRHpV2-QmVLOg,HELLWEG - Die Profi-Baumärkte Dortmund-Hacheney,"Zillestraße 71, 44265 Dortmund, Germany",51.473384,7.4847736
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJ15_9Ay0XuUcRUfld9GFp81g,HELLWEG - Die Profi-Baumärkte Dortmund-Wambel,"Hannöversche Str. 56, 44143 Dortmund, Germany",51.5245751,7.509261299999999
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJIYxAaOM8uUcRDbT8dQbnBBY,HELLWEG - Die Profi-Baumärkte Hagen-Boele,"Schwerter Str. 180, 58099 Hagen, Germany",51.398697,7.475434399999999
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJRZzbXtgYuUcR4V6w2eUKbi0,HELLWEG The professional DIY GmbH & Co. KG,"Borussiastraße 88, 44149 Dortmund, Germany",51.4894834,7.3747315
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJp8vj-lQXuUcRmXedvy0ZvFI,HORNBACH Dortmund,"Borsigstraße 20-22, 44145 Dortmund, Germany",51.5277028,7.4743724
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,florist,home_goods_store,point_of_interest,store,establishment",ChIJU4klUxIfuUcRfWwshOZNr1g,Hagebaumarkt Ziesak,"Hauptstraße 90, 44894 Bochum, Germany",51.4818671,7.323405900000001
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJT3oh2nUcuUcRm7ZFTuUwe_s,Hugo Overthun GmbH Holz- u. Baustoffgroßhandel,"Breisenbachstraße 102, 44357 Dortmund, Germany",51.56281389999999,7.3677848
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ835WqwQRuUcR-dho4dlHGgI,Sonderpreis Baumarkt,"Droote 20, 44328 Dortmund, Germany",51.5574539,7.539995599999999
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,home_goods_store,point_of_interest,store,establishment",ChIJGW0u9wMZuUcRcXvaX2y59lM,tedox KG,"Planetenfeldstraße 24-30, 44149 Dortmund, Germany",51.4972052,7.399492899999998
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,home_goods_store,point_of_interest,store,establishment",ChIJFbJXvnsUuUcRbc2OFloEvWU,tedox KG,"Wilhelmstraße 6, 59439 Holzwickede, Germany",51.5137562,7.6197865
Dortmund,,51.5135872,7.465298100000001,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJMcR1TAYQuUcRgGxE4ztjzo4,toom Baumarkt,"Buchenberg 1, 44532 Lünen, Germany",51.6039638,7.495520699999999
