place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJS4zyI-5WrEcRcPy6Ib2TXnQ,2020-04-24,4,16,60,86
ChIJRVvAmsJZrEcR0KdlqAe3caA,2020-04-24,4,16,56,94
ChIJET_D1DNXrEcRaC8O_oS_M-E,2020-04-24,4,16,17,44
ChIJMTLyYrVQrEcRg9Y5D7CyCRQ,2020-04-24,4,16,27,68
ChIJ839lqiNWrEcRS-bOZeOgexM,2020-04-24,4,16,27,76
ChIJnXIXxqH4rEcR0eqDTHcAaP4,2020-04-24,4,16,29,42
ChIJLwjN78ZWrEcR6QUa4lc_az8,2020-04-24,4,16,64,64
ChIJty2h_7NZrEcR8JQsJy4Qee4,2020-04-24,4,16,89,60
ChIJFVTiQaZWrEcRROkrqh0Eq20,2020-04-24,4,16,29,46
ChIJd53Kd8lZrEcRDPBxMlQYjxc,2020-04-24,4,16,52,40
ChIJoUPlDIxWrEcRUrXR50wMTGE,2020-04-24,4,16,80,67
ChIJf1Vt1LhWrEcRzbopK7YH-mg,2020-04-24,4,16,8,43
ChIJAQAAAKxWrEcRfIGiRgQzbVQ,2020-04-24,4,16,61,76
ChIJjwT6uVNXrEcRpf-u6Wxh2A0,2020-04-24,4,16,31,61
ChIJS4-qPX1WrEcRcDDAMiqkQSw,2020-04-24,4,16,50,100
ChIJ__-_04tWrEcR_PvvwO0Dn_A,2020-04-24,4,16,33,76
ChIJQYW5GdNZrEcRGxqNJbWAhM4,2020-04-24,4,16,40,71
ChIJz12fix9WrEcRC6IALjxj-jA,2020-04-24,4,16,57,92
ChIJ1xSXba5QrEcRoez2d7DMxCU,2020-04-24,4,16,53,95
ChIJvTAn2jJXrEcRn2Uc0uVZnRg,2020-04-24,4,16,45,66
ChIJ-wxYnlJXrEcRN3GK9j7SbgA,2020-04-24,4,16,63,67
ChIJHdl8wqpQrEcRhVENayVFUC8,2020-04-24,4,16,59,76
ChIJm_DeGVRXrEcRtt5ExNDKDzY,2020-04-24,4,16,75,69
ChIJj06rGGxWrEcRnG4FPLUNizw,2020-04-24,4,16,54,83
ChIJE1bLUuNZrEcRgq31H3hRcW8,2020-04-24,4,16,75,95
ChIJ0wdXydBWrEcRdpehZ7P1qjw,2020-04-24,4,16,117,94
ChIJPakIWD9XrEcR0Jg8rkAQ0VU,2020-04-24,4,16,68,78
ChIJOVr7hv1ZrEcRMEYzDlAhs58,2020-04-24,4,16,41,68
ChIJxx1QPKNQrEcR9U8yV-gFiNI,2020-04-24,4,16,51,92
ChIJ0cCSXX89YkER7bgsKgC62lI,2020-04-24,4,16,64,79
