city,city_subunit,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Berlin,Rummelsburg,52.50240920000001,13.486700199999998,Mode,"train_station,transit_station,point_of_interest,establishment",ChIJkXqLeNlOqEcRnZjFxxIJhyQ,Betriebsbahnhof Rummelsburg,"10317 Berlin, Germany",52.4936801,13.4980973
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,book_store,health,point_of_interest,clothing_store,store,establishment",ChIJn4CMuuYPvUcRfPKCcPdTpwQ,Müller,"Berger Str. 125-129, 60385 Frankfurt am Main, Germany",50.1238933,8.7028762
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,health,point_of_interest,clothing_store,store,establishment",ChIJOXR9whwMvUcRy8-CAt9Kyxk,Müller,"Schweizer Str. 33-35, 60594 Frankfurt am Main, Germany",50.1030156,8.680121399999999
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJKZrvbTIJvUcRs_VW0BxDzTQ,ROSSMANN Drogeriemarkt,"Eschersheimer Landstraße 230, 60320 Frankfurt am Main, Germany",50.1373664,8.6712141
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJ31Bw3q4OvUcR4QVmqFfbV_o,ROSSMANN Drogeriemarkt,"Roßmarkt 10, 60311 Frankfurt am Main, Germany",50.1129008,8.677686099999999
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJ92APYaMOvUcRcg1l2X-EkLU,ROSSMANN Drogeriemarkt,"Zeil 41, 60313 Frankfurt am Main, Germany",50.1146267,8.6889124
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJAQAAQAAMvUcRUSwxL51qv9g,ROSSMANN Drogeriemarkt,"Kaiserstraße 58, 60329 Frankfurt am Main, Germany",50.1084695,8.6677211
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJjSGVotUOvUcR9F6cwifo0Bg,ROSSMANN Drogeriemarkt,"Eckenheimer Landstraße 425, 60435 Frankfurt am Main, Germany",50.14635,8.68216
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJbcf5HfkIvUcRqcHPXU9zo3U,ROSSMANN Drogeriemarkt,"Limescorso 8, 60439 Frankfurt am Main, Germany",50.1567955,8.6332091
Frankfurt am Main,Innenstadt III,50.131237899999995,8.6937884,Drogeriemarkt,"drugstore,home_goods_store,liquor_store,food,health,point_of_interest,store,establishment",ChIJI2_gp90LvUcRYXArV3ifk7Y,ROSSMANN Drogeriemarkt,"Mainzer Landstraße 341, 60326 Frankfurt am Main, Germany",50.101844,8.636150299999999
