city,city_subunit,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Köln,,50.937531,6.9602786,shopping center,"shopping_mall,point_of_interest,establishment",ChIJTaHH1ao7v0cRG_8VP-MFFBk,Rhein-Center Köln,"Aachener Str. 1253, 50858 Köln, Germany",50.9371518,6.8353356
Köln,,50.937531,6.9602786,shopping center,"shopping_mall,point_of_interest,establishment",ChIJocEpM1wkv0cRMQP8BmSziXY,Zollstock Arkaden Köln,"Vorgebirgspl. 114-120, 50969 Köln, Germany",50.9130885,6.945360099999999
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJAw7I-H53nkcRDvWeNO4vG6w,EVER.S,"Oertelplatz 13, 80999 München, Germany",48.18936,11.4674596
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJ_9SHCPl1nkcRn0XtfIQGjd0,Einkaufsbahnhof München Hbf,"Bayerstraße 10A, 80335 München, Germany",48.1395754,11.5592322
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJr6plxHTgnUcRb516lcaqGE0,Einkaufszentrum Life München,"Albert-Schweitzer-Straße 78, 81735 München, Germany",48.1065537,11.6453917
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJjVTO8mLZnUcR9QLN44scGlc,Forum Schwanthalerhöhe,"Theresienhöhe 5, 80339 München, Germany",48.1364979,11.5468646
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJR45j3vZ2nkcRxDRsf-57LBY,Olympia-Einkaufszentrum,"Hanauer Str. 68, 80993 München, Germany",48.1833287,11.5316432
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJT-r97HbgnUcRognMv0MZjns,PEP München-Neuperlach,"Thomas-Dehler-Straße 10, 81737 München, Germany",48.1010958,11.6446497
München,,48.1351253,11.581980499999998,shopping center,"shopping_mall,point_of_interest,establishment",ChIJ8eS91uJ3nkcR_-7lErpLAZM,Pasing Arcaden,"Pasinger Bahnhofspl. 5, 81241 München, Germany",48.1477884,11.4637835
Rostock,,54.092440599999996,12.0991466,shopping center,"shopping_mall,point_of_interest,establishment",ChIJS4zyI-5WrEcRcPy6Ib2TXnQ,CITTI-PARK Rostock,"Handwerkstraße 1, 18069 Rostock, Germany",54.1242294,12.0725393
Rostock,,54.092440599999996,12.0991466,shopping center,"shopping_mall,point_of_interest,establishment",ChIJjwT6uVNXrEcRpf-u6Wxh2A0,Kröpelin Gate Center,"Kröpeliner Str. 54, 18055 Rostock, Germany",54.0888539,12.1298109
Rostock,,54.092440599999996,12.0991466,shopping center,"shopping_mall,point_of_interest,establishment",ChIJrS39ijZXrEcR8DKSUBDH9b0,Neptun Shopping Center,"Werftstraße 50, 18057 Rostock, Germany",54.09404439999999,12.1073125
