place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJe8FmEzBQqEcRth79TMVowwU,2020-04-09,3,15,97,51
ChIJ4dHdSq5RqEcReqvQ3PGSw4M,2020-04-09,3,15,59,34
ChIJ71LfPyRQqEcREPzINNw8hII,2020-04-09,3,15,67,46
ChIJ_S5uaxJOqEcRdg-gu1fEgcI,2020-04-09,3,15,105,35
ChIJWVbXxhhPqEcR3OZE5GXI9I4,2020-04-09,3,15,84,35
ChIJ65nY9-hPqEcRi3G7rJmOiYg,2020-04-09,3,15,83,58
ChIJCfROcedRqEcRjFRvdEEGvYY,2020-04-09,3,15,27,45
ChIJraCYwolRqEcRxVtJLuV3IDc,2020-04-09,3,15,92,60
ChIJd-d5Rx1SqEcRgCz33OsCSZQ,2020-04-09,3,15,29,10
ChIJZ7MZiExPqEcRG1LUMlDEr-0,2020-04-09,3,15,60,48
ChIJ1deWK2ZQqEcR7iiuf3wwW4o,2020-04-09,3,15,118,43
ChIJq6qqasRPqEcRXNfStONfLpI,2020-04-09,3,15,80,49
ChIJTRJ0JZ9PqEcRABns9MHCtoA,2020-04-09,3,15,54,53
ChIJYYLF9XRFqEcRcjMc_yXeNYE,2020-04-09,3,15,164,24
ChIJR4cnPN5TqEcRHt6p-zRgAgc,2020-04-09,3,15,139,28
ChIJQ0a_q5ZaqEcR8L7vYFvbZIo,2020-04-09,3,15,93,35
ChIJOQZyusZNqEcR_BZWhffywIE,2020-04-09,3,15,95,53
ChIJtey4DkFSqEcRuiyRMPRWxJQ,2020-04-09,3,15,114,34
ChIJcRuIitZTqEcRXjddge00hls,2020-04-09,3,15,137,48
ChIJH0JAcHhOqEcRlurTsUQI-LY,2020-04-09,3,15,107,52
ChIJJbrv0uRRqEcRjPFVxVJ4e5o,2020-04-09,3,15,42,43
ChIJZ0KxF_JRqEcRrLHB-4r-U-o,2020-04-09,3,15,14,47
ChIJe-ff-71RqEcRqvy8lRR4PHo,2020-04-09,3,15,16,99
ChIJcy1JA8NRqEcRBNy2MNzQTmw,2020-04-09,3,15,22,91
ChIJhwfvW8lRqEcRud4JRZ-d6vQ,2020-04-09,3,15,14,81
ChIJ62hndh9OqEcRydXjBjh91ps,2020-04-09,3,15,21,81
ChIJ05q01-1RqEcRGDTqjYS5BBs,2020-04-09,3,15,23,93
ChIJz4ha4AFPqEcRYVFjG8IRfH8,2020-04-09,3,15,84,35
