bezirk,key,ortsteil,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJF0aL-gRQqEcR7PKlUJha7dw,BAUHAUS Berlin-Schöneberg,"Alboinstraße 18, 12103 Berlin, Germany",52.4681096,13.3688205
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJmSxcBuZTqEcR3zstfV773O4,BAUHAUS Berlin-Wedding,"Kapweg 1, 13405 Berlin, Germany",52.5617521,13.3288086
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJGSlb6XdTqEcR4qDygg7QHBw,BAUHAUS Berlin-Wittenau,"Wilhelmsruher Damm 229-245, 13435 Berlin, Germany",52.5948328,13.3352811
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJ3YH-iLRIqEcR_skugJtFF_c,Bauhaus,"Schnellerstraße 139, 12439 Berlin, Germany",52.461547,13.5038658
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,home_goods_store,general_contractor,point_of_interest,store,establishment",ChIJ1Tr9mh9MqEcRi65VZd_bsxw,Globus Baumarkt Berlin Lichtenberg,"Landsberger Allee 360/362, 10365 Berlin, Germany",52.5332707,13.5094722
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,home_goods_store,general_contractor,point_of_interest,store,establishment",ChIJJ1Ro8Q9GqEcRMgZIQTsOxXY,Globus Baumarkt Berlin-Treptow,"Eisenhutweg 2, 12487 Berlin, Germany",52.4339199,13.5011628
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,home_goods_store,general_contractor,point_of_interest,store,establishment",ChIJHwQc3NFMqEcRIcgFuZ2YqVs,Globus Baumarkt Lindenberg,"Rudolf-Diesel-Straße 6, 16356 Ahrensfelde, Germany",52.6080382,13.5271421
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJs76kF2xJqEcRXwaLgndfQbM,HELLWEG - Die Profi-Baumärkte Berlin-Biesdorf,"Alt-Biesdorf 40, 12683 Berlin, Germany",52.5060501,13.567705
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJS2r47UZOqEcRbCQd5Y_XAjc,HELLWEG - Die Profi-Baumärkte Berlin-Friedrichshain,"An der Ostbahn 3, 10243 Berlin, Germany",52.5100179,13.439852
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJlZcGET1MqEcRTlaAls7LhIY,HELLWEG - Die Profi-Baumärkte Berlin-Hohenschönhausen,"Ferdinand-Schultze-Straße 106, 13055 Berlin, Germany",52.54382,13.5085
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJEzsb7hRIqEcRgtjEj8bNBkY,HELLWEG - Die Profi-Baumärkte Berlin-Köpenick,"Salvador-Allende-Straße 115, 12559 Berlin, Germany",52.4526525,13.5918907
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJh5o-97FaqEcRdMncfgLQnw0,HELLWEG - Die Profi-Baumärkte Berlin-Tempelhof,"Attilastraße 52, 12105 Berlin, Germany",52.4494541,13.3636204
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJH3ZUEZ1RqEcRXjbRUcRIvZ0,HELLWEG - Die Profi-Baumärkte Berlin-Tiergarten,"Ellen-Epstein-Straße 1, 10559 Berlin, Germany",52.5360384,13.3548846
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJm7BjfJVNqEcRaJfSCndU39M,HELLWEG - Die Profi-Baumärkte Berlin-Weißensee,"Roelckestraße 108, 13088 Berlin, Germany",52.5616655,13.4571967
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJf9XwqzBQqEcRiyRlXKZeoRI,HELLWEG - The Professional DIY Stores GmbH & Co. KG,"Yorckstraße 38-39, 10965 Berlin, Germany",52.4935173,13.3700086
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ4VdGOqhHqEcRUf48ZF9qgqk,HORNBACH Berlin-Bohnsdorf,"Grünbergallee 279, 12526 Berlin, Germany",52.3979806,13.5446414
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJIzOTDzpFqEcRta7cObJMCLU,HORNBACH Berlin-Mariendorf,"Großbeerenstraße 133, 12107 Berlin, Germany",52.4308735,13.3789163
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJx3suCVBJqEcREXhh6ungzFg,HORNBACH Berlin-Marzahn,"Märkische Spitze 15, 12681 Berlin, Germany",52.5183662,13.5419164
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ5yZ6zqlHqEcRPiEC9qBVsTY,HORNBACH Berlin-Neukölln,"Gradestraße 100, 12347 Berlin, Germany",52.4536154,13.4215209
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ5yZ6zqlHqEcRVjmbsET6WkE,HORNBACH Berlin-Weissensee,"Malchower Chaussee 10, 13088 Berlin, Germany",52.5660537,13.474034
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJkZuf7lpRqEcR91TR9RkS0bQ,Holz Possling,"Friedrich-Olbricht-Damm 65, 13627 Berlin, Germany",52.54421430000001,13.3113984
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJt5_ZZ-1JqEcR2ftoU9Vgr6c,Holz Possling,"Landsberger Str. 9, 12623 Berlin, Germany",52.5070758,13.620912
Berlin,,,52.5372897,13.3602743,Baumarkt,"locksmith,furniture_store,home_goods_store,point_of_interest,store,establishment",ChIJEXyAYvZRqEcRMqssH0YWRBw,OBI,"Demminer Str. 31, 13355 Berlin, Germany",52.5416219,13.3945986
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJqQ_7bEpWqEcRMFSEy-r8frA,OBI,"Wilhelmstraße 8, 13595 Berlin, Germany",52.5274181,13.1940492
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ0Zv44-pOqEcRGH8zvwBI7_A,OBI Markt Berlin-Lichtenberg,"Buchberger Str. 5, 10365 Berlin, Germany",52.5103958,13.4923266
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJiZ4_A11PqEcRam5MFToycoM,OBI Markt Berlin-Neukölln,"Grenzallee, Naumburger Str. 33, 12057 Berlin, Germany",52.4662626,13.4490257
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJDdGTY2JSqEcRCw03AmkS37E,OBI Markt Berlin-Pankow,"Blankenburger Str. 86-92, 13156 Berlin, Germany",52.58389889999999,13.4191462
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJT8houYJUqEcRZTIYm4bR04M,OBI Markt Berlin-Reinickendorf,"Waidmannsluster Damm 190, 13469 Berlin, Germany",52.60648459999999,13.3222371
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJ011foPJWqEcRYBHQ3Xf6dU0,OBI Markt Berlin-Siemensstadt,"Nonnendammallee 121, 13629 Berlin, Germany",52.5386816,13.2492832
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJv0Xf1qhbqEcRQQ579CEkk1E,OBI Markt Berlin-Steglitz,"Goerzallee 189-223, 14167 Berlin, Germany",52.4163739,13.2889824
Berlin,,,52.5372897,13.3602743,Baumarkt,"home_goods_store,point_of_interest,store,establishment",ChIJD_bZ2NJHqEcRS5d3-4yjPtA,OBI store Berlin-Treptow,"Adlergestell 303, 12489 Berlin, Germany",52.4300563,13.5507758
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,home_goods_store,point_of_interest,store,establishment",ChIJ8-VpZVxWqEcRlYKKXiz8Z9Y,tedox KG,"Rhinstraße 100, 12681 Berlin, Germany",52.5282024,13.5219709
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJ0aZ2DmNOqEcRWdJJ8cZvdKs,toom Baumarkt,"Hermann-Blankenstein-Straße 44, 10249 Berlin, Germany",52.5225618,13.4672682
Berlin,,,52.5372897,13.3602743,Baumarkt,"hardware_store,point_of_interest,store,establishment",ChIJ7S04c2tIqEcROy8rMdQ7EPU,toom Baumarkt,"Friedrichshagener Str. 38-42, 12555 Berlin, Germany",52.4524598,13.5867162
