place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJeZ0RHcNRqEcRZfunLIjlWuY,2020-04-03,4,17,24,77
ChIJeR5kMjBOqEcRcJjqBMMfYKg,2020-04-03,4,17,78,61
ChIJBUEJietRqEcRM-_HFj_aQig,2020-04-03,4,17,31,75
ChIJ62nCoepRqEcRBsra7l-Nq18,2020-04-03,4,17,34,49
ChIJX0Mmkc9RqEcR0bH4Q4qkC-k,2020-04-03,4,17,37,81
ChIJ3z5s5B9OqEcRNhTDwzwxE-M,2020-04-03,4,17,42,74
ChIJ6_iV89BRqEcRCr5Ntbe5cLA,2020-04-03,4,17,22,81
ChIJmQtpiOBRqEcRqBjTGY_LvHI,2020-04-03,4,17,26,89
ChIJ-8sDhdpRqEcRp062PKUWqo0,2020-04-03,4,17,22,50
ChIJrzhg285RqEcRCrcEtu4XG5I,2020-04-03,4,17,24,55
ChIJV16OSJNRqEcRpJUFdhOKHHQ,2020-04-03,4,17,48,67
ChIJS5p1GdRRqEcRzoMvYJZBdkM,2020-04-03,4,17,33,66
ChIJ1QtBFr1RqEcRdovvLZRzEWc,2020-04-03,4,17,36,83
ChIJ_VI_DA1RqEcRFZdwPlVgPDs,2020-04-03,4,17,67,43
ChIJbyaoEghRqEcRQCzKsqoIIEA,2020-04-03,4,17,52,94
ChIJBwowZ4lRqEcRM7EkazmsRg0,2020-04-03,4,17,29,69
ChIJhd-ZeSFSqEcRIWLSchbdNWw,2020-04-03,4,17,46,64
ChIJX3zVB9dTqEcRxgS7v4lhFig,2020-04-03,4,17,56,64
ChIJH0CL4PtRqEcRwU1E3Fzrmkg,2020-04-03,4,17,41,70
ChIJpeHVvSRSqEcRZ_-_N1xRZnw,2020-04-03,4,17,70,69
ChIJQV7cfoVNqEcRfcFSoabxm9A,2020-04-03,4,17,61,65
ChIJs_qmBiRSqEcRuOJciveXgds,2020-04-03,4,17,46,72
ChIJrxglfA1RqEcRjzUZeIfN-IM,2020-04-03,4,17,50,62
ChIJpU9lbv5QqEcRi2P-1X1gkno,2020-04-03,4,17,17,40
