bezirk,key,ortsteil,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJX5MDd-FQqEcRbElgYTnKNBw,ALDI Berlin-Charlottenburg,"Leibnizstraße 73, 10625 Berlin, Germany",52.50716,13.31375
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJoRR7mzxRqEcRT-_sDKKSYZk,ALDI Berlin-Charlottenburg,"Treseburger Str. 2, 10589 Berlin, Germany",52.52360239999999,13.309145
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ59aC4yxRqEcRKMot7w6gmrs,Centro Italia Supermercato & Weinhandlung,"Sophie-Charlotten-Straße 9-10, 14059 Berlin, Germany",52.5211844,13.2850446
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJTyk-jddQqEcRdQePRSfYvHg,EDEKA,"Wilmersdorfer Str. 46, 10627 Berlin, Germany",52.50963669999999,13.3051357
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ9XuK4fpQqEcRW5s16hyg6NA,EDEKA,"Knesebeckstraße 56-58, 10719 Berlin, Germany",52.50053519999999,13.321918
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJQ4jdRilRqEcRLaYhVIsFA0k,EDEKA Danckelmannstraße,"Danckelmannstraße 57-60, 14059 Berlin, Germany",52.51764559999999,13.2905284
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ5S7sUyJRqEcRcwGBRnqrL4I,EDEKA Herrmann,"Alt-Lietzow 15-19, 10587 Berlin, Germany",52.5189987,13.3095039
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJHeW-I-NQqEcRIbxZDkwXCj4,EDEKA Jost & Jost,"Kantstraße 24, 10623 Berlin, Germany",52.5061419,13.3204982
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJqx5hG9VQqEcRZFPoE2YEfAs,EDEKA Königin-Elisabeth-Straße,"Königin-Elisabeth-Straße 9A, 14059 Berlin, Germany",52.5114756,13.2812817
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJTyk-jddQqEcReE3sYfeBKdE,EDEKA Neue Kantstraße,"Neue Kantstraße 29-30, 14057 Berlin, Germany",52.5065117,13.2931706
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ_2sP9B9RqEcRq05HU9vSnbM,EDEKA Otto-Suhr-Allee,"Otto-Suhr-Allee 105, 10585 Berlin, Germany",52.51698460000001,13.3071145
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJkbJRdzpRqEcR-AqtZUy9Uzk,EDEKA Prskawetz,"Osnabrücker Str. 27, 10589 Berlin, Germany",52.5256489,13.3014113
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJIZekiN5QqEcRWFeOVpdf3ks,Go Asia,"Kantstraße 101, 10627 Berlin, Germany",52.5065956,13.302745
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJS9ztHyFRqEcRw0oXzI8jkGY,Hit Ullrich Verbrauchermarkt,"Wilmersdorfer Str. 26-28, 10585 Berlin, Germany",52.5135203,13.3047931
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJYZBeIPtQqEcRCR_VtXB63sk,Lidl,"Knesebeckstraße 47/48, 10719 Berlin, Germany",52.5005628,13.3212132
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJEV16lt9QqEcRFzb320ncnXk,Lidl,"Wilmersdorfer Str. 126, 10627 Berlin, Germany",52.5097846,13.3062637
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJF6LFntxQqEcRMKYlG3KJHsg,Lidl,"Gervinusstraße 30, 10629 Berlin, Germany",52.50294760000001,13.2984461
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ37rYLSpRqEcR5vKoagfAD_g,Lidl,"Sophie-Charlotten-Straße 31, 14059 Berlin, Germany",52.5153286,13.2874317
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ37rYLSpRqEcRcL-nFqYH920,Lidl,"Fürstenbrunner Weg 14-16, 14059 Berlin, Germany",52.5200957,13.2810828
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJX4YOZTlRqEcRl_jVzVULQSU,Lidl,"Lise-Meitner-Straße 6, 10589 Berlin, Germany",52.5278012,13.307627
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJmyKzh99QqEcRe-Sj1wfhCWU,Nazar Market GmbH,"Wilmersdorfer Str. 132, 10627 Berlin, Germany",52.5107434,13.3056705
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJuwl-uytRqEcRq4zK6ZG4m2s,Netto,"Sophie-Charlotten-Straße 25, 14059 Berlin, Germany",52.5165317,13.2848916
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ-_vSn8JQqEcRyBP7BCigLIE,PENNY,"Kurfürstendamm 156, 10709 Berlin, Germany",52.4985773,13.3034412
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJSRZc6SBRqEcRogSlX97bckc,PENNY,"Wilmersdorfer Str. 32-33, 10585 Berlin, Germany",52.51268,13.3047494
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJ8aom5OFQqEcRCGMEuKp_bHI,PENNY-Markt Discounter,"Leibnitzstraße 23, 10625 Berlin, Germany",52.5094182,13.3146602
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJO7IwbztRqEcRShY3V4DrBcI,REWE,"Sömmeringstraße 24-26, 10589 Berlin, Germany",52.5234858,13.3067138
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJx0i4_ClRqEcRYGepdyBZwoc,REWE,"Sophie-Charlotten-Straße 41, 14059 Berlin, Germany",52.5134733,13.2876125
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJXXcp9B9RqEcRs8TpySyBtN4,REWE,"Bismarckstraße 91, 10625 Berlin, Germany",52.5114941,13.3096247
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJTw7FsSVRqEcRuM28bh2iIO4,REWE,"Otto-Suhr-Allee 141, 10585 Berlin, Germany",52.5189947,13.3007676
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJfR4Wo8NQqEcR-TKZz9g7Zlc,REWE,"Kurfürstendamm 142, 10709 Berlin, Germany",52.4979084,13.2975544
Charlottenburg-Wilmersdorf,401,Charlottenburg,52.516602299999995,13.304105400000001,supermarket,,ChIJV0M2ltdQqEcRw4wJEgD6RAE,Rewe City supermarket,"Wundtstraße 26, 14059 Berlin, Germany",52.51084299999999,13.2919115
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,Drogeriemarkt,,ChIJgbQDUFxaqEcR24UkxXlA5Wg,ROSSMANN Drogeriemarkt,"Drakestraße 34, 12205 Berlin, Germany",52.4436632,13.2964481
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,Drogeriemarkt,,ChIJEwdeEEtWqEcRWQ4-H9WfgmI,ROSSMANN Drogeriemarkt,"Pichelsdorfer Str. 116, 13595 Berlin, Germany",52.5251897,13.1976053
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,Drogeriemarkt,,ChIJZwRhI59ZqEcRe6SXdn51ma4,dm-drogerie markt,"Breisgauer Str. 5, 14129 Berlin, Germany",52.4389608,13.2156798
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,Tankstelle,,ChIJFWsGVYhaqEcRWlUNrQypCAM,Aral,"Schloßstraße 63-64, 12165 Berlin, Germany",52.4530353,13.3152296
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,fast food,,ChIJrcNS6hFaqEcR5__JzvK9QNA,McDonald's,"Clayallee 121, 14195 Berlin, Germany",52.4590016,13.2735958
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,shopping centre,,ChIJq8ZTy4NaqEcR82nS4s5kJ3w,Boulevard,"12163 Berlin, Germany",52.4626884,13.3246655
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,shopping centre,,ChIJGTvodudaqEcRfcoXYl9p3jI,LIO Lichterfelde,"Lankwitzer Str. 19, 12209 Berlin, Germany",52.42937939999999,13.3298605
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJNQZis2VQqEcRqjk7Uoi1ZwM,ALDI Berlin-Wilmersdorf,"Wexstraße 16-18, 10715 Berlin, Germany",52.479203,13.33503
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJhRXCy4pQqEcRufs-Tf80mX4,EDEKA Berliner Straße,"Berliner Straße 24-25, 10715 Berlin, Germany",52.4867891,13.3255348
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJn88nkNNRqEcRO2dRLeG_vHo,EDEKA Görse & Meichsner,"Handjerystraße 98-99, 12159 Berlin, Germany",52.4770441,13.3330966
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJdclmYIlQqEcR8cuXyFIYWdY,EDEKA Langkopf,"Blissestraße 36, 10713 Berlin, Germany",52.4820577,13.320178
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJx--6kFhQqEcRrXZeoIG1I94,EDEKA Stadie,"Prager Pl. 1-3, 10779 Berlin, Germany",52.49341769999999,13.3323511
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJW97QfZxQqEcRSyJO9uBziBU,EDEKA Wiesbadener Straße,"Wiesbadener Str. 53-55, 14197 Berlin, Germany",52.4734862,13.3022803
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJuWuPPFtQqEcRoEQbxzIs51Y,Edeka,"Jenaer Str. 27, 10717 Berlin, Germany",52.4907675,13.3358025
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJk478t19QqEcRTvaalCzyW5Q,Eurogida Wilmersdorf,"Bundesallee 180, 10717 Berlin, Germany",52.4877,13.33151
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJz_5U9fNQqEcRBkeM3NuHHGQ,Fleischerei Berlin – DelikatEssen Discounter GmbH & Co. KG,"Güntzelstraße 40, 10717 Berlin, Germany",52.4914145,13.3228735
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJNTva6pBQqEcRTTDYm0Z-XFk,LEDO Berlin - a branch of the LEMBERG food GmbH,"Forckenbeckstraße 1, 14199 Berlin, Germany",52.4794444,13.31
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJF6LFntxQqEcRpqNZRSCjibM,Lidl,"Berliner Straße 26/27, 10715 Berlin, Germany",52.48676769999999,13.3249204
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJI7ymbsBQqEcRkO6EIumDrhQ,Lidl,"Seesener Str. 10-13, 10709 Berlin, Germany",52.49174259999999,13.2982254
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJr3SgYV1QqEcRfxdjNcyZp5c,Nahkauf Oelmann,"Badensche Str. 56, 10825 Berlin, Germany",52.4854756,13.3408064
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJBcLCWvJQqEcRA7khTpFutnY,Netto,"Hohenzollerndamm 183-184, 10713 Berlin, Germany",52.4911373,13.3171912
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJrX-DAvBQqEcRCzK0n2-16ME,Netto City Filiale,"Pariser Str. 41, 10707 Berlin, Germany",52.4981059,13.3183145
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJH7CNAZBQqEcRG3n2GfqLkSk,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,"Mecklenburgische Str. 27, 14197 Berlin, Germany",52.47917899999999,13.308348
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJA96H6u5QqEcRJgJxsNZuTl8,REWE,"Konstanzer Str. 53, 10707 Berlin, Germany",52.49555729999999,13.3112286
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJk2gVoYRQqEcRSGmxWTRk6MM,REWE,"Schlangenbader Str. 25, 14197 Berlin, Germany",52.4728848,13.3075581
Charlottenburg-Wilmersdorf,402,Wilmersdorf,52.4904703,13.3144802,supermarket,,ChIJ9YNxiYFQqEcROiiGTR2bS8k,REWE,"Südwestkorso 36, 14197 Berlin, Germany",52.4684758,13.3117727
Charlottenburg-Wilmersdorf,403,Schmargendorf,52.4754245,13.2903006,fast food,,ChIJe6PwwgRQqEcRXxsK5Cw8KrQ,McDonald's,"Alboinstraße 4, 12103 Berlin, Germany",52.46964819999999,13.3712811
Charlottenburg-Wilmersdorf,403,Schmargendorf,52.4754245,13.2903006,supermarket,,ChIJ5b7P36FQqEcRo4xhdhzRUY8,ALDI,"Warnemünder Str. 8, 14199 Berlin, Germany",52.4733306,13.2904624
Charlottenburg-Wilmersdorf,403,Schmargendorf,52.4754245,13.2903006,supermarket,,ChIJvfooa8VQqEcRS05fBbl7v34,ALDI Berlin-Halensee,"Heilbronner Str. 26A, 10711 Berlin, Germany",52.50009559999999,13.2884091
Charlottenburg-Wilmersdorf,403,Schmargendorf,52.4754245,13.2903006,supermarket,,ChIJ8xjAosNQqEcRrx8u4XF0haE,EDEKA Salzbrunner Straße,"Salzbrunner Str. 18-20, 14193 Berlin, Germany",52.4891659,13.294287
Charlottenburg-Wilmersdorf,403,Schmargendorf,52.4754245,13.2903006,supermarket,,ChIJUcRhj1tQqEcRSyPmgetC6qo,Netto Filiale,"Heilbronner Str. 19, 10711 Berlin, Germany",52.50121129999999,13.2921674
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,Drogeriemarkt,,ChIJ0_NOBDNaqEcRDrI7lUk7eks,ROSSMANN Drogeriemarkt,"Teltower Damm 29, 14169 Berlin, Germany",52.4323012,13.2593564
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,Drogeriemarkt,,ChIJuZTrwUZWqEcRRSKKLSyKmxU,ROSSMANN Drogeriemarkt,"Markt 14-15, 13597 Berlin, Germany",52.53738999999999,13.20409
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,Drogeriemarkt,,ChIJx42RDzFaqEcREnpNN9hyIFs,dm-drogerie markt,"Clayallee 342, 14169 Berlin, Germany",52.4367613,13.2620429
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,Tankstelle,,ChIJDc1REM9XqEcR7NX2xfDcQyg,Aral,"Heerstraße 325, 13593 Berlin, Germany",52.5165453,13.1778945
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,fast food,,ChIJTbcz1PtWqEcRWqrcGNRfkU8,Burger King,"Charlottenburger Chaussee 51-55, 13597 Berlin, Germany",52.5272222,13.2321861
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,fast food,,ChIJQeWWrMlXqEcRJezJmkCZ6wc,Kentucky Fried Chicken,"Gatower Str. 56, 13595 Berlin, Germany",52.516461,13.184725
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,fast food,,ChIJLR-ZNPpWqEcRTepKIQ8Uuv0,McDonald's,"Charlottenburger Chaussee 49, 13597 Berlin, Germany",52.5270257,13.2333881
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,shopping centre,,ChIJBe0rOtRXqEcR6tr3lTNGdsQ,Staaken-Center,"Obstallee 28, 13593 Berlin, Germany",52.522004,13.163696
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJ_04IbyxXqEcRTdA3J_BAnuY,ALDI,"Theodor-Heuss-Platz 7, 14052 Berlin, Germany",52.50869609999999,13.2713572
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJOZ5QYShXqEcRCEVn8rAl9WU,EDEKA Reichsstraße,"Reichsstraße 94, 14052 Berlin, Germany",52.5130139,13.2657016
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJT6NElkxXqEcRYxtM1gPLSfc,EDEKA Trabener Straße,"Trabener Str. 2, 14193 Berlin, Germany",52.4876612,13.2647076
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJVaansxtaqEcRi3i7wR2CKes,Lidl,"Hüttenweg 50, 14195 Berlin, Germany",52.4577327,13.2636988
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJF7NpaExXqEcRu3RTc7k5af4,REWE,"Auerbachstraße 12, 14193 Berlin, Germany",52.4874615,13.2613887
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJ0-8RpghXqEcR18mRDJ3WLNM,REWE,"Angerburger Allee 45, 14055 Berlin, Germany",52.5093836,13.2220994
Charlottenburg-Wilmersdorf,404,Grunewald,52.4833853,13.265799900000001,supermarket,,ChIJU5xXkCtXqEcRzY2k0TSFjD0,REWE,"Theodor-Heuss-Platz 6, 14052 Berlin, Germany",52.5102073,13.2725831
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,Drogeriemarkt,,ChIJh3QWSnNWqEcRsEfF9T8gP8o,ROSSMANN Drogeriemarkt,"Streitstraße 17-18, 13587 Berlin, Germany",52.5590207,13.2109675
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,Drogeriemarkt,,ChIJt5I_l4b4qEcRpEZkudZZzxA,ROSSMANN Drogeriemarkt,"Brunsbütteler Damm 275, 13591 Berlin, Germany",52.5326982,13.155212
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,Tankstelle,,ChIJX061LPpWqEcRWWuQm_VkMXE,CleanCar AG,"Charlottenburger Chaussee 53A, 13597 Berlin, Germany",52.526568,13.2326594
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,supermarket,,ChIJ93_qqilXqEcRmVEqrH8N3Gg,BIO COMPANY Reichsstraße,"Reichsstraße 10, 14052 Berlin, Germany",52.5126498,13.2675404
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,supermarket,,ChIJgSK3erhWqEcRNx070BBoMM0,EDEKA Urbschat,"Jungfernheideweg 2, 13629 Berlin, Germany",52.5371467,13.2723302
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,supermarket,,ChIJhTIwPd9WqEcRvd3xMqhyHBw,EDEKA Wirsich,"Brixpl. 1-3, 14052 Berlin, Germany",52.5185306,13.2571154
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,supermarket,,ChIJ50fdH-VWqEcRTK3-y83pZow,Lidl,"Charlottenburger Chaussee 18, 13597 Berlin, Germany",52.5264572,13.24176
Charlottenburg-Wilmersdorf,405,Westend,52.516211899999995,13.2600039,supermarket,,ChIJ0TJt1vtWqEcRiLK8tcv3QaA,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,"Charlottenburger Chaussee 51-55, 13597 Berlin, Germany",52.526453,13.2323599
Charlottenburg-Wilmersdorf,406,Charlottenburg-Nord,52.540206999999995,13.2870605,supermarket,,ChIJtVEcBExRqEcRcjDXUJyXwJU,EDEKA Busack,"Heckerdamm 225-231, 13627 Berlin, Germany",52.53933319999999,13.2997446
Charlottenburg-Wilmersdorf,406,Charlottenburg-Nord,52.540206999999995,13.2870605,supermarket,,ChIJmVG4h0xRqEcRn-ZPCNiwac4,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,"Heckerdamm 240, 13627 Berlin, Germany",52.5397285,13.2961764
Charlottenburg-Wilmersdorf,406,Charlottenburg-Nord,52.540206999999995,13.2870605,supermarket,,ChIJG82-2ztRqEcRrAGZbo-HVH4,Netto Filiale,"Lise-Meitner-Straße 2, 10589 Berlin, Germany",52.5269298,13.3067234
Charlottenburg-Wilmersdorf,406,Charlottenburg-Nord,52.540206999999995,13.2870605,supermarket,,ChIJrR0m25JWqEcRbSUSzg4sbbU,REWE,"Nonnendammallee 120, 13629 Berlin, Germany",52.5400711,13.2491185
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJz2wQhLlPqEcRaptNsCaCcZg,Müller,"Tamara-Danz-Straße 11, 10243 Berlin, Germany",52.5064596,13.4460136
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJrXi9WFxOqEcRkNiORxipEU0,ROSSMANN Drogeriemarkt,"Warschauer Str. 73, 10245 Berlin, Germany",52.5121933,13.4529614
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJryyzfWNOqEcR-1734MaiIrc,ROSSMANN Drogeriemarkt,"Hermann-Blankenstein-Straße 38, 10249 Berlin, Germany",52.523736,13.4621243
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJJSGyMrxPqEcR2-DMjgOBoHk,ROSSMANN Drogeriemarkt,"Hermannstraße 49, 12049 Berlin, Germany",52.4781725,13.4255947
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJ8Z3gDNdIqEcROUrpwshA5-o,ROSSMANN Drogeriemarkt,"Treskowallee 112, 10318 Berlin, Germany",52.482242,13.5243314
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJVftccMlOqEcR5UFvhNJQtjU,ROSSMANN Drogeriemarkt,"Alfred-Kowalke-Straße 2-4, 10315 Berlin, Germany",52.5054639,13.515516
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJa2JNqIpOqEcRV7HSjGOePVc,dm-drogerie markt,"Frankfurter Allee 57/59, 10247 Berlin, Germany",52.5148514,13.4659816
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJ7-w_7YpOqEcRvhDzcOyPZ78,dm-drogerie markt,"Rigaer Str. 67, 10247 Berlin, Germany",52.5159721,13.4686402
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJo7MtGltOqEcRZtpwHElSi-g,dm-drogerie markt,"Revaler Str. 2, 10243 Berlin, Germany",52.5091076,13.4499237
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJK9GxgHBOqEcRc8L4LhJi7vY,dm-drogerie markt,"Landsberger Allee 117, 10407 Berlin, Germany",52.5288656,13.4560194
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJT02g-LdPqEcROq1iYOUwoKg,dm-drogerie markt,"Hermannplatz 1, 10967 Berlin, Germany",52.4869995,13.4240879
Friedrichshain-Kreuzberg,201,Friedrichshain,52.515824,13.453989100000001,Drogeriemarkt,,ChIJI8nNkC5PqEcRWvY5szOx90Y,dm-drogerie markt,"Rummelsburger Str. 16, 12459 Berlin, Germany",52.4692807,13.5125089
