place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJrdA54FZGqEcR70Al-mqcvXM,2020-04-24,4,10,44,65
ChIJKYxMEYTYnUcR6GDD2M3JOvM,2020-04-24,4,10,35,37
ChIJG-dY1IPYnUcRnJPsusU_LaA,2020-04-24,4,10,31,36
ChIJGyEuEZDZnUcR6964Y-mYfWQ,2020-04-24,4,10,33,28
ChIJ78Qe3JDYnUcRkM-eLyjH0hQ,2020-04-24,4,10,34,37
ChIJfd_yz6HYnUcR4sCU5TdzSTg,2020-04-24,4,10,45,42
ChIJN8qFLp3YnUcRz3lobE5c-Vw,2020-04-24,4,10,14,31
ChIJaygKi2PYnUcRpXVKm9YeCrI,2020-04-24,4,10,36,40
ChIJmTGiSWLYnUcR8SGeT1OjYxg,2020-04-24,4,10,36,48
ChIJq6qqag52nkcRh3Qbyg0qOiA,2020-04-24,4,10,5,24
ChIJ8UukvCB2nkcREtThG5oJCVE,2020-04-24,4,10,24,28
ChIJYXQv-iN2nkcRU_LZp_6hUD8,2020-04-24,4,10,20,34
ChIJAQAAAJ_YnUcR90qq2zPP2Kk,2020-04-24,4,10,44,42
ChIJfXsZKYnYnUcR5TFQIxDO7Yw,2020-04-24,4,10,35,29
ChIJ9WG_jYXYnUcRLscbRZIXfvw,2020-04-24,4,10,22,29
ChIJKzrsfyt2nkcRqkd9E-T3oCY,2020-04-24,4,10,23,39
ChIJsRdYGITYnUcRQL29DD7Qdts,2020-04-24,4,10,30,47
ChIJi_tAayB2nkcRHN8aoy1SYYs,2020-04-24,4,10,43,44
ChIJHaHRpvLYnUcRm4IV2dQy3yo,2020-04-24,4,10,54,22
ChIJVbUWTrzYnUcRAu02xhvbdno,2020-04-24,4,10,31,73
ChIJCSHnjCN2nkcR3W_fiv1xGG0,2020-04-24,4,10,56,75
ChIJI_C-G6jYnUcRikUJcAsR3NY,2020-04-24,4,10,22,41
ChIJVZBf_g52nkcRTQilFOM92iE,2020-04-24,4,10,26,47
ChIJHVnJJnN2nkcR-rF-ns5a0PU,2020-04-24,4,10,12,38
ChIJ51Z_wRZ2nkcRBqnUUl0Wd3Y,2020-04-24,4,10,15,39
ChIJa_epU7XYnUcRfR6A0SDg7tM,2020-04-24,4,10,44,50
ChIJPwFam8nYnUcRpHSbYTpQRis,2020-04-24,4,10,41,41
ChIJI-cT0_t1nkcRz0f6ZGXt_Y4,2020-04-24,4,10,13,47
ChIJ_cq1NuR1nkcR7i7wsv17sl4,2020-04-24,4,10,14,31
ChIJD8ev1Pd1nkcRc1C2tZRf_Bg,2020-04-24,4,10,19,44
ChIJO_CbY1DfnUcRBRJx35B5e38,2020-04-24,4,10,21,27
ChIJ_cq1NuR1nkcRxtQva8VcfYw,2020-04-24,4,10,13,43
ChIJq1Nhg4HYnUcRWc1rG99n_CE,2020-04-24,4,10,13,41
ChIJ1R14b993nkcRmfMH84z5M_k,2020-04-24,4,10,35,40
ChIJCcEAC-_YnUcRZLx2U6YGtYo,2020-04-24,4,10,12,14
ChIJJVZTtth3nkcRcxujbV8c2r4,2020-04-24,4,10,14,31
ChIJCxIBPvV3nkcRSYowBO-W5Bc,2020-04-24,4,10,22,0
ChIJiQaMr_d1nkcRhZgP1_GEwAQ,2020-04-24,4,10,17,10
ChIJ95BJt8rYnUcRB0Ga4sJFNxw,2020-04-24,4,10,17,30
ChIJNS_l9Fh2nkcRDnI6M7q6Vus,2020-04-24,4,10,7,0
ChIJSRgfT2V4nkcRpLQmWTMT4hU,2020-04-24,4,10,27,48
ChIJ12msWebXnUcRQL6Wr9yG1Go,2020-04-24,4,10,48,36
ChIJebhEm-DXnUcRRG-wISop45k,2020-04-24,4,10,20,32
ChIJRbiHyAB4nkcRghWGGwca8r8,2020-04-24,4,10,43,58
ChIJm6nsKOXXnUcRLUQ7p4LOa5U,2020-04-24,4,10,56,57
ChIJNYrkqRt4nkcRM_Zco-iEa90,2020-04-24,4,10,53,30
ChIJBdvMbtnXnUcR2gWbi3elOzs,2020-04-24,4,10,36,39
ChIJ_7GuCtl3nkcR1CEe-Xw5CC0,2020-04-24,4,10,27,19
ChIJVVVVVdh4nkcRzwpvhaO6P8g,2020-04-24,4,10,51,39
ChIJDVCyOv7XnUcRd6hM-Q_oa4Y,2020-04-24,4,10,30,30
ChIJmbIEtgB4nkcRcZt3apjdz2A,2020-04-24,4,10,36,48
ChIJUZbHMbh4nkcRmDmZ22Jwm6o,2020-04-24,4,10,58,53
ChIJuxOnr-d4nkcRgqz9ooChoao,2020-04-24,4,10,39,46
ChIJpd_ctLB4nkcRQjhx0tai40A,2020-04-24,4,10,56,70
ChIJgw-yz9zXnUcRfmNN_fUVjps,2020-04-24,4,10,21,55
ChIJ_fCPW_Z4nkcRqholPZ_baq8,2020-04-24,4,10,38,45
ChIJSSZahubXnUcR3f8OWkAFKjE,2020-04-24,4,10,56,37
ChIJo8jEmgDYnUcRIbRwP33sD9Q,2020-04-24,4,10,27,54
ChIJ4yD-ydzXnUcRvhSXzvNSthk,2020-04-24,4,10,21,55
ChIJn2szNMvXnUcR0f29K1A_BzU,2020-04-24,4,10,74,63
ChIJW8mnNsvXnUcRniyZEViY4TQ,2020-04-24,4,10,74,63
ChIJY-_GlGnWnUcRHIQnNYOkjVE,2020-04-24,4,10,33,45
ChIJrQLE_aF3nkcR5eThuv2qrvI,2020-04-24,4,10,50,58
ChIJqduNVC_YnUcR5qfAVjjeJhM,2020-04-24,4,10,41,68
ChIJATn1tud4nkcRT76K5iLS-og,2020-04-24,4,10,40,36
ChIJLyaclwB3nkcRI9CLQ60Td9o,2020-04-24,4,10,34,47
ChIJ551Kl0HWnUcR1S-_5X4Sk74,2020-04-24,4,10,43,54
ChIJOdnElhnZnUcRs0GPhkGo_fc,2020-04-24,4,10,34,38
ChIJJ0UvEOh2nkcRDja0FUXWnqk,2020-04-24,4,10,18,45
ChIJCxTgESTZnUcR2YO8SICR2yk,2020-04-24,4,10,27,41
ChIJ9z7vdvV1nkcRfwq4g3mZ3uQ,2020-04-24,4,10,24,22
ChIJUdci9V3fnUcRY0hfbudw6ZA,2020-04-24,4,10,20,22
ChIJD5t9tNzXnUcRpogmfXCONGI,2020-04-24,4,10,20,34
ChIJP5y8yj7WnUcROCpA7zpfpr4,2020-04-24,4,10,12,31
ChIJx1TJLPJ2nkcRh3-vMRwdukE,2020-04-24,4,10,9,11
ChIJWwcCAfh5nkcRwe2E3B33MZI,2020-04-24,4,10,8,21
ChIJd092EPd2nkcR6jeXmFFeeYI,2020-04-24,4,10,13,32
ChIJdwW4CuN1nkcR8nTcdCf98sw,2020-04-24,4,10,25,19
ChIJyQUxW_x1nkcRfjguoxnPQyY,2020-04-24,4,10,30,37
ChIJuxcr68J1nkcRLBs6PnzJpik,2020-04-24,4,10,29,24
ChIJLUu1lsN1nkcRpm7cBBtjSAE,2020-04-24,4,10,20,16
ChIJq6qqaud1nkcREEn3LvbwXsE,2020-04-24,4,10,20,19
ChIJhXCfGA92nkcRX8i_-PWpFoE,2020-04-24,4,10,31,25
ChIJGWbQhd11nkcR0YpQEJwOoCg,2020-04-24,4,10,23,24
ChIJi3U-SfN1nkcRT7wiy5_f-MA,2020-04-24,4,10,16,37
ChIJWcH0Jsd1nkcRX84wwjravxE,2020-04-24,4,10,44,46
ChIJa_n1i_d1nkcRKcoYuJQJYaE,2020-04-24,4,10,15,25
