bezirk,key,ortsteil,lat,lng,query,place_type,place_id,name,addr,place_lat,place_lng
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJCfROcedRqEcRjFRvdEEGvYY,Monbijou Park,"Oranienburger Str., 10178 Berlin, Germany",52.5232481,13.396476
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJOQZyusZNqEcR_BZWhffywIE,Park am Weißen See,"Berliner Allee 173a, 13086 Berlin, Germany",52.5540179,13.4663448
Berlin,,,52.5372897,13.3602743,park,"park,tourist_attraction,point_of_interest,establishment",ChIJe8FmEzBQqEcRth79TMVowwU,Park at Gleisdreieck,"Möckernstraße 26, 10963 Berlin, Germany",52.49402689999999,13.3759081
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJ1deWK2ZQqEcR7iiuf3wwW4o,Rudolph-Wilde Park,"Kufsteiner Str., 10825 Berlin, Germany",52.4828472,13.3411489
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJcRuIitZTqEcRXjddge00hls,Schillerpark,"13349 Berlin, Germany",52.5566384,13.3517885
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJQ0a_q5ZaqEcR8L7vYFvbZIo,Steglitz Park,"Albrechtstraße 42, 12167 Berlin, Germany",52.44831079999999,13.3362398
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJ65nY9-hPqEcRi3G7rJmOiYg,Tempelhofer Feld,"Tempelhofer Damm, 12101 Berlin, Germany",52.47539099999999,13.401893
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJJbrv0uRRqEcRjPFVxVJ4e5o,The Volkspark am Weinberg,"Weinbergsweg 14-20, 10119 Berlin, Germany",52.5323328,13.4009838
Berlin,,,52.5372897,13.3602743,park,"park,tourist_attraction,point_of_interest,establishment",ChIJWVbXxhhPqEcR3OZE5GXI9I4,Treptower Park,"Alt-Treptow, 12435 Berlin, Germany",52.4884599,13.4697445
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJ71LfPyRQqEcREPzINNw8hII,Viktoriapark,"10965 Berlin, Germany",52.4880375,13.3816235
Berlin,,,52.5372897,13.3602743,park,"park,tourist_attraction,point_of_interest,establishment",ChIJ_S5uaxJOqEcRdg-gu1fEgcI,Volkspark Friedrichshain,"10249 Berlin, Germany",52.5280353,13.4363934
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJH0JAcHhOqEcRlurTsUQI-LY,Volkspark Prenzlauer Berg,"Schneeglöckchenstraße 61, 10407 Berlin, Germany",52.53564,13.4634372
Berlin,,,52.5372897,13.3602743,park,"tourist_attraction,park,point_of_interest,establishment",ChIJR4cnPN5TqEcRHt6p-zRgAgc,Volkspark Rehberge,"Windhuker Str. 52A, 13351 Berlin, Germany",52.550515,13.3299384
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,park,point_of_interest,establishment",ChIJt-a62fz1qEcRIJwFoSAi9IQ,Babelsberg Park,"Park Babelsberg 10, 14482 Potsdam, Germany",52.4045528,13.0935788
Berlin,,,52.5372897,13.3602743,sights,"museum,tourist_attraction,point_of_interest,establishment",ChIJ77YYxyRMqEcRVsFfdJghinM,Berlin-Hohenschönhausen Memorial,"Genslerstraße 66, 13055 Berlin, Germany",52.5418823,13.5002509
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,museum,park,point_of_interest,establishment",ChIJC49cbXtaqEcR6I2NHP-sohU,Botanical Garden and Botanical Museum,"Königin-Luise-Straße 6-8, 14195 Berlin, Germany",52.45438060000001,13.3056024
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,premise,point_of_interest,establishment",ChIJ85FCdSVRqEcRGv55KkmuuIs,Charlottenburg Palace,"Spandauer Damm 10-22, 14059 Berlin, Germany",52.5209319,13.2956165
Berlin,,,52.5372897,13.3602743,sights,"art_gallery,tourist_attraction,point_of_interest,establishment",ChIJS6_t9aZHqEcRGCiRSnvpm94,East Side Gallery,"Mühlenstraße 3-100, 10243 Berlin, Germany",52.50502239999999,13.4396952
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,point_of_interest,establishment",ChIJTQam0-lRqEcR1JAU4DjCewA,Friedrichstadt-Palast,"Friedrichstraße 107, 10117 Berlin, Germany",52.52393,13.388821
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,church,place_of_worship,point_of_interest,establishment",ChIJd2v8Cf9QqEcRnLCe4snacBA,Kaiser Wilhelm Memorial Church,"Breitscheidplatz, 10789 Berlin, Germany",52.504818,13.335082
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,museum,point_of_interest,establishment",ChIJW2oZB8ZRqEcRyFvuEpCnNBQ,Memorial to the Murdered Jews of Europe,"Cora-Berliner-Straße 1, 10117 Berlin, Germany",52.5139474,13.3787127
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,point_of_interest,establishment",ChIJw_HTKK9RqEcRyeWAo9t_YlU,Victory Column,"Großer Stern, 10557 Berlin, Germany",52.5145434,13.3501189
Berlin,,,52.5372897,13.3602743,sights,"tourist_attraction,point_of_interest,establishment",ChIJmbztRB9OqEcRGBgdJ67pifE,World Time Clock,"Alexanderpl. 1, 10178 Berlin, Germany",52.5211666,13.4133085
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ25xRQB9OqEcRiDCQLqrmcbA,U Alexanderplatz,"10178 Berlin, Germany",52.52179049999999,13.4136147
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJKVIg5EZFqEcRD75xE2cDXqM,U Alt-Mariendorf (Berlin),"12107 Berlin, Germany",52.4391136,13.3876811
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJX4ubSl1UqEcRpV4STcBDUD8,U Alt-Tegel,"13507 Berlin, Germany",52.5895137,13.2837096
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ7d_UnD5JqEcRzbgHvf8fNzM,U Biesdorf-Süd (Berlin),"12683 Berlin, Germany",52.4995734,13.5464534
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ1eUIwElQqEcRWryKuOGKHg8,U Bülowstraße,"10783 Berlin, Germany",52.49755390000001,13.3634479
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ98LWuDNQqEcR6OnDFWwJUu8,U Gleisdreieck,"10963 Berlin, Germany",52.499587,13.3742931
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,bus_station,subway_station,point_of_interest,establishment",ChIJyWpqDXdPqEcRW_urciDhXBE,U Grenzallee (Berlin),"12359 Berlin, Germany",52.4622107,13.4455151
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,bus_station,subway_station,point_of_interest,establishment",ChIJ406aXg1UqEcRqy0qSr7EiVU,U Holzhauser Str. (Berlin),"13507 Berlin, Germany",52.5762009,13.2956193
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJr0ZHldNLqEcRMaksdM5U0XU,U Kienberg,"12619 Berlin, Germany",52.5292402,13.5909525
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,subway_station,point_of_interest,establishment",ChIJmTbnUu9TqEcRDIQlD3hmt6I,U Kurt-Schumacher-Platz,"13405 Berlin, Germany",52.56342429999999,13.326862
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJz1SnASBXqEcRxNOjBLhxe5Y,U Olympia-Stadion,"14052 Berlin, Germany",52.51730509999999,13.2500142
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,subway_station,point_of_interest,establishment",ChIJgVuUc8BWqEcRoil0A4lg1Y4,U Rohrdamm,"Nonnendammallee, 13629 Berlin, Germany",52.5368467,13.2611912
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ7eUE9eRRqEcRSQi-22OEJ7g,U Rosenthaler Platz,"10119 Berlin, Germany",52.5297152,13.4013747
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,subway_station,point_of_interest,establishment",ChIJ7ZlwAWBOqEcRAAvr-gZ77NI,U Samariterstraße,"10247 Berlin, Germany",52.5147701,13.4630191
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJXfVddQtRqEcR5wLooPQmGzE,U Turmstraße,"Turmstraße, 10551 Berlin, Germany",52.5254056,13.3411541
Berlin,,,52.5372897,13.3602743,subway station,"transit_station,subway_station,point_of_interest,establishment",ChIJg2vQjPtQqEcR-N5-qZZ5NlU,U Uhlandstraße,"Kurfürstendamm, 10719 Berlin, Germany",52.5028567,13.3262612
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJ_RJsqeBQqEcR1dUSylbBoXM,U Wilmersdorfer Straße,"10627 Berlin, Germany",52.5057497,13.3070244
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJYf54fkpRqEcRuMlNaIdyH4I,U-Bhf Jakob-Kaiser-Platz,"London 13627, United Kingdom",52.53649009999999,13.2940086
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJD5gXOIRTqEcRk3R4CfcWeKI,U-Bhf Rathaus Reinickendorf,"13437 Berlin, Germany",52.5884213,13.3247832
Berlin,,,52.5372897,13.3602743,subway station,"subway_station,transit_station,point_of_interest,establishment",ChIJU6NkgLdPqEcRthuvoxHZL_I,U-Bhf. Hermannplatz,"10967 Berlin, Germany",52.4866069,13.4244748
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,point_of_interest,establishment",ChIJVz4Nn_pGqEcR_l0emjlY8PE,Bahnhof Flughafen Berlin-Schönefeld,"12529 Schönefeld, Germany",52.390961,13.514084
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJ62hndh9OqEcRydXjBjh91ps,Berlin Alexanderplatz Bahnhof,"Dircksenstr. 2, 10179 Berlin, Germany",52.52155630000001,13.4111577
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,subway_station,light_rail_station,point_of_interest,establishment",ChIJe-ff-71RqEcRqvy8lRR4PHo,Berlin Central Station,"Hauptbahnhof, Europaplatz 1, 10557 Berlin, Germany",52.5250839,13.369402
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJcy1JA8NRqEcRBNy2MNzQTmw,Berlin Friedrichstraße station,"Georgenstraße 14/17, 10117 Berlin, Germany",52.5202894,13.3869776
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJXdFtSjxIqEcRjoozhtQ1iDo,Berlin Hirschgarten railway station,"12587 Berlin, Germany",52.4579367,13.6026053
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,light_rail_station,point_of_interest,establishment",ChIJ05q01-1RqEcRGDTqjYS5BBs,Berlin Nordbahnhof,"Invalidenstraße 131, 10115 Berlin, Germany",52.5318835,13.3883826
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,point_of_interest,establishment",ChIJaS75A0dOqEcRK8tLe3-tu3A,Berlin Ostbahnhof,"Koppenstraße 3, 10243 Berlin, Germany",52.510534,13.4349799
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,point_of_interest,establishment",ChIJhwfvW8lRqEcRud4JRZ-d6vQ,Berlin Potsdamer Platz Bahnhof,"Potsdamer Platz, 10785 Berlin, Germany",52.5087397,13.3761764
Berlin,,,52.5372897,13.3602743,train station,"transit_station,bus_station,train_station,subway_station,point_of_interest,establishment",ChIJweNzLf5QqEcR9_-BQ7QntcI,Berlin Zoologischer Garten,"Hardenbergplatz 11, 10623 Berlin, Germany",52.5073337,13.3323673
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJXRf9v1xaqEcR3epG1jIU72A,Berlin-Lichterfelde West,"12205 Berlin, Germany",52.4433929,13.2937861
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJ5wlqTJ9ZqEcRxECWVrtwkvA,Berlin-Schlachtensee,"Am Schlachtensee, 14129 Berlin, Germany",52.439978,13.2148396
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJkXqLeNlOqEcRnZjFxxIJhyQ,Betriebsbahnhof Rummelsburg,"10317 Berlin, Germany",52.4936801,13.4980973
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJYxlGmqlHqEcRB_18Dsbch-0,Grünbergallee,"12529 Berlin, Germany",52.3991467,13.5409878
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJAUSBTxBbqEcR7vR-UJ-aeGQ,Lichterfelde Süd,"12207 Berlin, Germany",52.4109744,13.3086602
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJqREgbBlXqEcR_9PBCoz8kKw,Olympiastadion,"14055 Berlin, Germany",52.5111363,13.2411116
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJnyy9mAVXqEcRFyqpgaoaNL8,Pichelsberg,"14055 Berlin, Germany",52.5098132,13.2287133
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJ19jza-NQqEcRJEn6BpZAkTk,S Savignyplatz,"10629 Berlin, Germany",52.50517079999999,13.3189844
Berlin,,,52.5372897,13.3602743,train station,"train_station,transit_station,point_of_interest,establishment",ChIJz4ha4AFPqEcRYVFjG8IRfH8,Treptower Park,"12435 Berlin, Germany",52.493945,13.4614338
