place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJv89RkHhSqEcRrqajjLK2R4o,2020-04-16,3,17,109,36
ChIJlY1gkZJTqEcRjhSX4jioS6o,2020-04-16,3,17,100,34
ChIJsba0P7hPqEcRJXRxDCgjlyA,2020-04-16,3,17,36,64
ChIJNWzO7SBRqEcRTPmbE-Et0pw,2020-04-16,3,17,42,54
ChIJc89ZqsNQqEcRh49E9EiYIFA,2020-04-16,3,17,91,57
ChIJ96oZf1RQqEcROpq9D80fxaE,2020-04-16,3,17,66,62
ChIJA9JKCbpSqEcRMpU5D6r1C-0,2020-04-16,3,17,87,31
ChIJF0aL-gRQqEcR7PKlUJha7dw,2020-04-16,3,17,55,48
ChIJGSlb6XdTqEcR4qDygg7QHBw,2020-04-16,3,17,19,59
ChIJ3YH-iLRIqEcR_skugJtFF_c,2020-04-16,3,17,85,43
ChIJ1Tr9mh9MqEcRi65VZd_bsxw,2020-04-16,3,17,53,35
ChIJHwQc3NFMqEcRIcgFuZ2YqVs,2020-04-16,3,17,103,29
ChIJS2r47UZOqEcRbCQd5Y_XAjc,2020-04-16,3,17,51,47
ChIJlZcGET1MqEcRTlaAls7LhIY,2020-04-16,3,17,76,36
ChIJEzsb7hRIqEcRgtjEj8bNBkY,2020-04-16,3,17,89,43
ChIJh5o-97FaqEcRdMncfgLQnw0,2020-04-16,3,17,99,53
ChIJH3ZUEZ1RqEcRXjbRUcRIvZ0,2020-04-16,3,17,67,39
ChIJm7BjfJVNqEcRaJfSCndU39M,2020-04-16,3,17,80,30
ChIJ4VdGOqhHqEcRUf48ZF9qgqk,2020-04-16,3,17,66,44
ChIJ5yZ6zqlHqEcRPiEC9qBVsTY,2020-04-16,3,17,89,41
ChIJkZuf7lpRqEcR91TR9RkS0bQ,2020-04-16,3,17,61,31
ChIJt5_ZZ-1JqEcR2ftoU9Vgr6c,2020-04-16,3,17,82,43
ChIJEXyAYvZRqEcRMqssH0YWRBw,2020-04-16,3,17,61,57
ChIJ0Zv44-pOqEcRGH8zvwBI7_A,2020-04-16,3,17,112,51
ChIJDdGTY2JSqEcRCw03AmkS37E,2020-04-16,3,17,67,36
ChIJ011foPJWqEcRYBHQ3Xf6dU0,2020-04-16,3,17,91,55
ChIJ8-VpZVxWqEcRlYKKXiz8Z9Y,2020-04-16,3,17,48,27
ChIJ0aZ2DmNOqEcRWdJJ8cZvdKs,2020-04-16,3,17,46,40
ChIJ7S04c2tIqEcROy8rMdQ7EPU,2020-04-16,3,17,118,51
ChIJ_3Pm_L1RqEcRPtHs6p2i0AY,2020-04-16,3,17,9,89
ChIJ4dHdSq5RqEcReqvQ3PGSw4M,2020-04-16,3,17,92,26
ChIJq6qqasRPqEcRXNfStONfLpI,2020-04-16,3,17,127,37
ChIJh-VxU6FOqEcRvwU-Q_qUi38,2020-04-16,3,17,50,35
ChIJd-d5Rx1SqEcRgCz33OsCSZQ,2020-04-16,3,17,50,7
ChIJe8FmEzBQqEcRth79TMVowwU,2020-04-16,3,17,185,34
ChIJJbrv0uRRqEcRjPFVxVJ4e5o,2020-04-16,3,17,86,29
ChIJ_S5uaxJOqEcRdg-gu1fEgcI,2020-04-16,3,17,171,23
ChIJt-a62fz1qEcRIJwFoSAi9IQ,2020-04-16,3,17,166,12
ChIJ25xRQB9OqEcRiDCQLqrmcbA,2020-04-16,3,17,15,80
ChIJKVIg5EZFqEcRD75xE2cDXqM,2020-04-16,3,17,39,82
ChIJX4ubSl1UqEcRpV4STcBDUD8,2020-04-16,3,17,36,85
ChIJ7d_UnD5JqEcRzbgHvf8fNzM,2020-04-16,3,17,90,29
ChIJ1eUIwElQqEcRWryKuOGKHg8,2020-04-16,3,17,40,89
ChIJ98LWuDNQqEcR6OnDFWwJUu8,2020-04-16,3,17,30,74
