place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJv89RkHhSqEcRrqajjLK2R4o,2020-04-09,3,17,121,36
ChIJlY1gkZJTqEcRjhSX4jioS6o,2020-04-09,3,17,123,34
ChIJsba0P7hPqEcRJXRxDCgjlyA,2020-04-09,3,17,44,64
ChIJNWzO7SBRqEcRTPmbE-Et0pw,2020-04-09,3,17,54,54
ChIJc89ZqsNQqEcRh49E9EiYIFA,2020-04-09,3,17,89,57
ChIJ96oZf1RQqEcROpq9D80fxaE,2020-04-09,3,17,81,62
ChIJA9JKCbpSqEcRMpU5D6r1C-0,2020-04-09,3,17,88,31
ChIJF0aL-gRQqEcR7PKlUJha7dw,2020-04-09,3,17,58,48
ChIJGSlb6XdTqEcR4qDygg7QHBw,2020-04-09,3,17,72,59
ChIJ3YH-iLRIqEcR_skugJtFF_c,2020-04-09,3,17,72,43
ChIJ1Tr9mh9MqEcRi65VZd_bsxw,2020-04-09,3,17,54,35
ChIJHwQc3NFMqEcRIcgFuZ2YqVs,2020-04-09,3,17,125,29
ChIJS2r47UZOqEcRbCQd5Y_XAjc,2020-04-09,3,17,60,47
ChIJlZcGET1MqEcRTlaAls7LhIY,2020-04-09,3,17,77,36
ChIJEzsb7hRIqEcRgtjEj8bNBkY,2020-04-09,3,17,100,43
ChIJh5o-97FaqEcRdMncfgLQnw0,2020-04-09,3,17,119,53
ChIJH3ZUEZ1RqEcRXjbRUcRIvZ0,2020-04-09,3,17,50,39
ChIJm7BjfJVNqEcRaJfSCndU39M,2020-04-09,3,17,83,30
ChIJf9XwqzBQqEcRiyRlXKZeoRI,2020-04-09,3,17,48,50
ChIJ4VdGOqhHqEcRUf48ZF9qgqk,2020-04-09,3,17,73,44
ChIJ5yZ6zqlHqEcRPiEC9qBVsTY,2020-04-09,3,17,99,41
ChIJkZuf7lpRqEcR91TR9RkS0bQ,2020-04-09,3,17,64,31
ChIJt5_ZZ-1JqEcR2ftoU9Vgr6c,2020-04-09,3,17,51,43
ChIJEXyAYvZRqEcRMqssH0YWRBw,2020-04-09,3,17,57,57
ChIJ0Zv44-pOqEcRGH8zvwBI7_A,2020-04-09,3,17,97,51
ChIJDdGTY2JSqEcRCw03AmkS37E,2020-04-09,3,17,72,36
ChIJ011foPJWqEcRYBHQ3Xf6dU0,2020-04-09,3,17,76,55
ChIJ8-VpZVxWqEcRlYKKXiz8Z9Y,2020-04-09,3,17,65,27
ChIJ0aZ2DmNOqEcRWdJJ8cZvdKs,2020-04-09,3,17,72,40
ChIJ7S04c2tIqEcROy8rMdQ7EPU,2020-04-09,3,17,116,51
ChIJ_3Pm_L1RqEcRPtHs6p2i0AY,2020-04-09,3,17,7,89
ChIJ4dHdSq5RqEcReqvQ3PGSw4M,2020-04-09,3,17,63,26
ChIJq6qqasRPqEcRXNfStONfLpI,2020-04-09,3,17,96,37
ChIJh-VxU6FOqEcRvwU-Q_qUi38,2020-04-09,3,17,37,35
ChIJd-d5Rx1SqEcRgCz33OsCSZQ,2020-04-09,3,17,39,7
ChIJe8FmEzBQqEcRth79TMVowwU,2020-04-09,3,17,118,34
ChIJJbrv0uRRqEcRjPFVxVJ4e5o,2020-04-09,3,17,81,29
ChIJ_S5uaxJOqEcRdg-gu1fEgcI,2020-04-09,3,17,126,23
ChIJt-a62fz1qEcRIJwFoSAi9IQ,2020-04-09,3,17,109,12
ChIJC49cbXtaqEcR6I2NHP-sohU,2020-04-09,3,17,20,49
ChIJ25xRQB9OqEcRiDCQLqrmcbA,2020-04-09,3,17,9,80
ChIJKVIg5EZFqEcRD75xE2cDXqM,2020-04-09,3,17,27,82
ChIJX4ubSl1UqEcRpV4STcBDUD8,2020-04-09,3,17,41,85
ChIJ7d_UnD5JqEcRzbgHvf8fNzM,2020-04-09,3,17,51,29
ChIJ1eUIwElQqEcRWryKuOGKHg8,2020-04-09,3,17,30,89
ChIJ98LWuDNQqEcR6OnDFWwJUu8,2020-04-09,3,17,28,74
ChIJyWpqDXdPqEcRW_urciDhXBE,2020-04-09,3,17,22,69
ChIJ406aXg1UqEcRqy0qSr7EiVU,2020-04-09,3,17,27,92
ChIJr0ZHldNLqEcRMaksdM5U0XU,2020-04-09,3,17,52,64
ChIJmTbnUu9TqEcRDIQlD3hmt6I,2020-04-09,3,17,26,85
ChIJz1SnASBXqEcRxNOjBLhxe5Y,2020-04-09,3,17,1,8
ChIJgVuUc8BWqEcRoil0A4lg1Y4,2020-04-09,3,17,21,74
ChIJ7eUE9eRRqEcRSQi-22OEJ7g,2020-04-09,3,17,21,95
ChIJ7ZlwAWBOqEcRAAvr-gZ77NI,2020-04-09,3,17,27,56
ChIJXfVddQtRqEcR5wLooPQmGzE,2020-04-09,3,17,24,87
ChIJg2vQjPtQqEcR-N5-qZZ5NlU,2020-04-09,3,17,14,92
ChIJ_RJsqeBQqEcR1dUSylbBoXM,2020-04-09,3,17,22,46
ChIJYf54fkpRqEcRuMlNaIdyH4I,2020-04-09,3,17,21,88
ChIJD5gXOIRTqEcRk3R4CfcWeKI,2020-04-09,3,17,26,67
ChIJU6NkgLdPqEcRthuvoxHZL_I,2020-04-09,3,17,35,85
ChIJVz4Nn_pGqEcR_l0emjlY8PE,2020-04-09,3,17,15,68
ChIJ62hndh9OqEcRydXjBjh91ps,2020-04-09,3,17,13,91
ChIJe-ff-71RqEcRqvy8lRR4PHo,2020-04-09,3,17,7,89
ChIJcy1JA8NRqEcRBNy2MNzQTmw,2020-04-09,3,17,12,95
ChIJXdFtSjxIqEcRjoozhtQ1iDo,2020-04-09,3,17,21,34
ChIJ05q01-1RqEcRGDTqjYS5BBs,2020-04-09,3,17,14,98
ChIJaS75A0dOqEcRK8tLe3-tu3A,2020-04-09,3,17,19,79
ChIJhwfvW8lRqEcRud4JRZ-d6vQ,2020-04-09,3,17,7,82
ChIJweNzLf5QqEcR9_-BQ7QntcI,2020-04-09,3,17,13,95
ChIJXRf9v1xaqEcR3epG1jIU72A,2020-04-09,3,17,31,83
ChIJ5wlqTJ9ZqEcRxECWVrtwkvA,2020-04-09,3,17,77,62
ChIJkXqLeNlOqEcRnZjFxxIJhyQ,2020-04-09,3,17,13,30
ChIJYxlGmqlHqEcRB_18Dsbch-0,2020-04-09,3,17,41,53
ChIJAUSBTxBbqEcR7vR-UJ-aeGQ,2020-04-09,3,17,39,56
ChIJqREgbBlXqEcR_9PBCoz8kKw,2020-04-09,3,17,2,6
ChIJnyy9mAVXqEcRFyqpgaoaNL8,2020-04-09,3,17,26,80
ChIJ19jza-NQqEcRJEn6BpZAkTk,2020-04-09,3,17,20,98
ChIJz4ha4AFPqEcRYVFjG8IRfH8,2020-04-09,3,17,140,23
ChIJzXOJmidXqEcRD1H8fGToPXU,2020-04-09,3,17,37,72
ChIJHx2ZcRhRqEcRqZOvQdjYCGs,2020-04-09,3,17,45,58
ChIJmUxzFJlaqEcR7VB4BTI_PCw,2020-04-09,3,17,85,75
ChIJQ0N-P6JQqEcR8JiZVUKhPNQ,2020-04-09,3,17,80,59
ChIJ4VjLd6ZQqEcRqQasyoAM8zI,2020-04-09,3,17,44,46
ChIJXW5nedRQqEcR1oE1aLnzb8w,2020-04-09,3,17,12,60
ChIJETkp821aqEcRlpJVRUacYZc,2020-04-09,3,17,92,2
ChIJX5MDd-FQqEcRbElgYTnKNBw,2020-04-09,3,17,44,67
ChIJoRR7mzxRqEcRT-_sDKKSYZk,2020-04-09,3,17,43,70
ChIJ59aC4yxRqEcRKMot7w6gmrs,2020-04-09,3,17,29,26
ChIJTyk-jddQqEcRdQePRSfYvHg,2020-04-09,3,17,39,44
ChIJ9XuK4fpQqEcRW5s16hyg6NA,2020-04-09,3,17,50,52
ChIJQ4jdRilRqEcRLaYhVIsFA0k,2020-04-09,3,17,70,61
ChIJ5S7sUyJRqEcRcwGBRnqrL4I,2020-04-09,3,17,74,67
ChIJHeW-I-NQqEcRIbxZDkwXCj4,2020-04-09,3,17,38,78
ChIJqx5hG9VQqEcRZFPoE2YEfAs,2020-04-09,3,17,90,74
ChIJTyk-jddQqEcReE3sYfeBKdE,2020-04-09,3,17,93,90
ChIJ_2sP9B9RqEcRq05HU9vSnbM,2020-04-09,3,17,42,64
ChIJkbJRdzpRqEcR-AqtZUy9Uzk,2020-04-09,3,17,42,76
ChIJIZekiN5QqEcRWFeOVpdf3ks,2020-04-09,3,17,27,44
ChIJS9ztHyFRqEcRw0oXzI8jkGY,2020-04-09,3,17,56,71
ChIJYZBeIPtQqEcRCR_VtXB63sk,2020-04-09,3,17,47,81
ChIJEV16lt9QqEcRFzb320ncnXk,2020-04-09,3,17,52,68
ChIJF6LFntxQqEcRMKYlG3KJHsg,2020-04-09,3,17,50,70
ChIJ37rYLSpRqEcR5vKoagfAD_g,2020-04-09,3,17,58,66
ChIJ37rYLSpRqEcRcL-nFqYH920,2020-04-09,3,17,67,79
ChIJX4YOZTlRqEcRl_jVzVULQSU,2020-04-09,3,17,87,66
ChIJmyKzh99QqEcRe-Sj1wfhCWU,2020-04-09,3,17,59,62
ChIJuwl-uytRqEcRq4zK6ZG4m2s,2020-04-09,3,17,99,84
ChIJ-_vSn8JQqEcRyBP7BCigLIE,2020-04-09,3,17,41,61
