place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJAUSBTxBbqEcR7vR-UJ-aeGQ,2020-04-14,1,15,34,79
ChIJqREgbBlXqEcR_9PBCoz8kKw,2020-04-14,1,15,5,8
ChIJnyy9mAVXqEcRFyqpgaoaNL8,2020-04-14,1,15,35,74
ChIJ19jza-NQqEcRJEn6BpZAkTk,2020-04-14,1,15,24,76
ChIJz4ha4AFPqEcRYVFjG8IRfH8,2020-04-14,1,15,50,33
ChIJzXOJmidXqEcRD1H8fGToPXU,2020-04-14,1,15,42,53
ChIJHx2ZcRhRqEcRqZOvQdjYCGs,2020-04-14,1,15,48,50
ChIJmUxzFJlaqEcR7VB4BTI_PCw,2020-04-14,1,15,105,67
ChIJQ0N-P6JQqEcR8JiZVUKhPNQ,2020-04-14,1,15,88,61
ChIJ4VjLd6ZQqEcRqQasyoAM8zI,2020-04-14,1,15,66,53
ChIJXW5nedRQqEcR1oE1aLnzb8w,2020-04-14,1,15,23,37
ChIJETkp821aqEcRlpJVRUacYZc,2020-04-14,1,15,71,5
ChIJX5MDd-FQqEcRbElgYTnKNBw,2020-04-14,1,15,38,58
ChIJ59aC4yxRqEcRKMot7w6gmrs,2020-04-14,1,15,43,38
ChIJTyk-jddQqEcRdQePRSfYvHg,2020-04-14,1,15,27,39
ChIJ9XuK4fpQqEcRW5s16hyg6NA,2020-04-14,1,15,36,59
ChIJQ4jdRilRqEcRLaYhVIsFA0k,2020-04-14,1,15,65,60
ChIJ5S7sUyJRqEcRcwGBRnqrL4I,2020-04-14,1,15,67,55
ChIJHeW-I-NQqEcRIbxZDkwXCj4,2020-04-14,1,15,37,64
ChIJqx5hG9VQqEcRZFPoE2YEfAs,2020-04-14,1,15,68,53
ChIJTyk-jddQqEcReE3sYfeBKdE,2020-04-14,1,15,60,64
ChIJ_2sP9B9RqEcRq05HU9vSnbM,2020-04-14,1,15,43,50
ChIJkbJRdzpRqEcR-AqtZUy9Uzk,2020-04-14,1,15,49,51
ChIJIZekiN5QqEcRWFeOVpdf3ks,2020-04-14,1,15,46,30
ChIJS9ztHyFRqEcRw0oXzI8jkGY,2020-04-14,1,15,60,48
ChIJYZBeIPtQqEcRCR_VtXB63sk,2020-04-14,1,15,46,54
ChIJEV16lt9QqEcRFzb320ncnXk,2020-04-14,1,15,42,55
ChIJF6LFntxQqEcRMKYlG3KJHsg,2020-04-14,1,15,52,43
ChIJ37rYLSpRqEcR5vKoagfAD_g,2020-04-14,1,15,49,49
ChIJ37rYLSpRqEcRcL-nFqYH920,2020-04-14,1,15,68,66
ChIJX4YOZTlRqEcRl_jVzVULQSU,2020-04-14,1,15,76,49
ChIJmyKzh99QqEcRe-Sj1wfhCWU,2020-04-14,1,15,56,52
ChIJuwl-uytRqEcRq4zK6ZG4m2s,2020-04-14,1,15,54,60
ChIJ-_vSn8JQqEcRyBP7BCigLIE,2020-04-14,1,15,35,49
ChIJSRZc6SBRqEcRogSlX97bckc,2020-04-14,1,15,31,40
ChIJ8aom5OFQqEcRCGMEuKp_bHI,2020-04-14,1,15,64,52
ChIJO7IwbztRqEcRShY3V4DrBcI,2020-04-14,1,15,47,43
ChIJx0i4_ClRqEcRYGepdyBZwoc,2020-04-14,1,15,64,48
ChIJXXcp9B9RqEcRs8TpySyBtN4,2020-04-14,1,15,50,56
ChIJfR4Wo8NQqEcR-TKZz9g7Zlc,2020-04-14,1,15,56,54
ChIJV0M2ltdQqEcRw4wJEgD6RAE,2020-04-14,1,15,33,34
ChIJgbQDUFxaqEcR24UkxXlA5Wg,2020-04-14,1,15,34,66
ChIJEwdeEEtWqEcRWQ4-H9WfgmI,2020-04-14,1,15,52,84
ChIJZwRhI59ZqEcRe6SXdn51ma4,2020-04-14,1,15,68,57
ChIJFWsGVYhaqEcRWlUNrQypCAM,2020-04-14,1,15,34,81
ChIJrcNS6hFaqEcR5__JzvK9QNA,2020-04-14,1,15,36,74
ChIJNQZis2VQqEcRqjk7Uoi1ZwM,2020-04-14,1,15,75,53
ChIJhRXCy4pQqEcRufs-Tf80mX4,2020-04-14,1,15,49,58
ChIJn88nkNNRqEcRO2dRLeG_vHo,2020-04-14,1,15,74,44
ChIJdclmYIlQqEcR8cuXyFIYWdY,2020-04-14,1,15,36,56
ChIJx--6kFhQqEcRrXZeoIG1I94,2020-04-14,1,15,49,43
ChIJW97QfZxQqEcRSyJO9uBziBU,2020-04-14,1,15,62,48
ChIJuWuPPFtQqEcRoEQbxzIs51Y,2020-04-14,1,15,52,47
ChIJk478t19QqEcRTvaalCzyW5Q,2020-04-14,1,15,43,51
ChIJz_5U9fNQqEcRBkeM3NuHHGQ,2020-04-14,1,15,21,29
ChIJNTva6pBQqEcRTTDYm0Z-XFk,2020-04-14,1,15,48,35
ChIJI7ymbsBQqEcRkO6EIumDrhQ,2020-04-14,1,15,31,37
ChIJr3SgYV1QqEcRfxdjNcyZp5c,2020-04-14,1,15,41,50
ChIJBcLCWvJQqEcRA7khTpFutnY,2020-04-14,1,15,30,75
